BKTXT,TCODE,AEDAT,VGART,FLS_RSTO,MANDT,EXNUM,BLA2D,GTS_CUSREF_NO,USNAM,MSR_ACTIVE,CPUTM,TCODE2,BLAUM,MJAHR,CPUDT,LE_VBELN,XABLN,SPE_BUDAT_ZONE,WEVER,SPE_MDNUM_EWM,AWSYS,KNUMV,SPE_BUDAT_UHR,MBLNR,BLART,BLDAT,BUDAT,FRBNR,XCOMPL,FRATH,BFWMS,XBLNR,SPE_LOGSYS,LAST_UPDATED_DT_TS
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:41:48.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304524,WE,2023-07-04,2023-07-04,                ,,0.00, ,2019012984      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T07:41:59.000Z,VL02N               ,PR,2023,2023-07-04,0009899416,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:41:59.000Z,4958309606,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899416      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:42:13.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304525,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T07:42:16.000Z,VL02N               ,PR,2023,2023-07-04,8207249991,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:42:16.000Z,4958309596,WL,2023-07-03,2023-07-04,                ,,0.00,2,8207249991      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:42:25.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304536,WE,2023-07-04,2023-07-04,8941            ,,0.00, ,2019013174      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:42:56.000Z,VL02N               ,PR,2023,2023-07-04,8207250822,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:42:56.000Z,4958309528,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250822      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:43:35.000Z,VL02N               ,PR,2023,2023-07-04,8207250823,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:43:35.000Z,4958309607,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250823      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:44:03.000Z,VL02N               ,PR,2023,2023-07-04,8207250824,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:44:03.000Z,4958309529,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250824      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T07:44:05.000Z,VL02N               ,PR,2023,2023-07-04,8207250012,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:44:05.000Z,4958309580,WL,2023-07-03,2023-07-04,                ,,0.00,2,8207250012      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T07:44:13.000Z,VL02N               ,PR,2023,2023-07-04,0009899422,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:44:13.000Z,4958309554,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899422      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T07:44:19.000Z,VL02N               ,PR,2023,2023-07-04,0009899432,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:44:19.000Z,4958309615,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899432      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T07:44:23.000Z,VL02N               ,PR,2023,2023-07-04,0009899475,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:44:25.000Z,4958309616,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899475      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:44:52.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304537,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:45:04.000Z,VL02N               ,PR,2023,2023-07-04,8207250825,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:45:04.000Z,4958309617,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250825      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,7938        , ,1970-01-01T07:45:15.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309530,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:45:28.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304538,WE,2023-07-04,2023-07-04,                ,,0.00, ,5357088540      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:46:06.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304539,WE,2023-07-04,2023-07-04,                ,,0.00, ,5357088541      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,HC003       , ,1970-01-01T07:46:16.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309618,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T07:46:37.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304540,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:46:42.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304541,WE,2023-07-04,2023-07-04,                ,,0.00, ,5357088518      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:47:14.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304542,WE,2023-07-04,2023-07-04,                ,,0.00, ,5357088497      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:47:30.000Z,VL02N               ,PR,2023,2023-07-04,8207250829,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:47:30.000Z,4958309608,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250829      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:37.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309581,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:38.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309582,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:40.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309583,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:41.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309584,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:43.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309625,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:44.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309626,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WE, ,900,          ,  ,                                   ,10000426    , ,1970-01-01T07:47:45.000Z,MIGO_GR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018304543,WE,2023-07-04,2023-07-04,                ,,0.00, ,5357088496      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:46.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309627,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:47.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309628,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:49.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309629,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:50.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309630,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T07:47:49.000Z,VL02N               ,PR,2023,2023-07-04,8207250831,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T07:47:49.000Z,4958309531,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250831      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:52.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309631,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:53.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309632,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:55.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309633,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,JTSPLR590   , ,1970-01-01T07:47:57.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958309634,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
